Customer ID,Sales,Quantity,Discount,Profit,Number of Orders,Cluster
KB-16240,3152.6150000000002,34,0.15,763.9075999999999,7,3
KB-16315,1569.464,62,0.19545454545454544,49.719299999999905,9,1
KB-16405,908.821,25,0.044444444444444446,274.29699999999997,3,3
KB-16585,2744.742,102,0.10869565217391304,579.3551,12,1
KB-16600,983.9219999999999,29,0.26666666666666666,293.55240000000003,7,0
KC-16255,2120.954,40,0.02,846.1217,6,3
KC-16540,3908.2619999999997,28,0.2,709.4218999999996,4,0
KC-16675,1146.05,40,0.08571428571428573,156.7797,4,3
KD-16270,8282.358,64,0.1875,1107.6951999999994,5,2
KD-16345,1888.964,36,0.13,328.59419999999994,6,3
KD-16495,8181.256,84,0.08750000000000001,3038.6253999999994,12,2
KD-16615,2243.51,56,0.1076923076923077,539.7219,5,3
KE-16420,1686.7312,67,0.21466666666666667,397.87989999999996,8,1
KF-16285,10604.266,67,0.03333333333333334,1660.1386,7,2
KH-16330,3312.864,70,0.1388888888888889,454.78709999999984,8,1
KH-16360,3100.612,40,0.15,528.2051,6,3
KH-16510,5952.859,91,0.10869565217391304,656.1161999999999,7,1
KH-16630,3918.9660000000003,84,0.10588235294117647,727.3785999999999,9,1
KH-16690,5990.799000000001,69,0.12666666666666665,1227.5091000000002,7,1
KL-16555,5016.488,84,0.29545454545454547,-182.7813000000001,8,1
KL-16645,14175.229000000001,113,0.19999999999999998,806.8549999999996,12,2
KM-16225,2260.958,72,0.021052631578947368,635.1057,6,3
KM-16375,5620.186,69,0.13999999999999999,973.7902000000001,8,1
KM-16660,453.538,30,0.044444444444444446,91.1391,5,3
KM-16720,4909.472,98,0.08928571428571429,745.7684999999997,8,1
KN-16390,2617.272,56,0.21764705882352942,-151.15179999999992,9,1
KN-16450,2171.962,49,0.28125,114.3082999999999,5,0
KN-16705,2280.58,55,0.12000000000000001,329.7625,8,1
KS-16300,88.47200000000001,10,0.275,0.1109999999999971,3,0
KT-16465,3057.0999999999995,45,0.2285714285714286,254.00319999999982,7,0
KT-16480,4642.0884,37,0.14769230769230768,194.0671,10,1
KW-16435,4416.52,42,0.11000000000000001,1756.1349999999993,5,3
KW-16570,449.096,22,0.04,107.92699999999999,4,3
LA-16780,8673.222,105,0.11538461538461539,2059.1199,11,2
LB-16735,50.188,12,0.26666666666666666,18.6507,3,0
LB-16795,4985.676,76,0.23750000000000002,-52.19100000000014,8,1
LC-16870,2580.704,113,0.24000000000000002,-188.2511,8,1
LC-16885,7663.126,93,0.1565217391304348,1288.3468999999998,12,2
LC-16930,4492.946,52,0.17142857142857143,288.2660000000002,8,1
LC-16960,3246.6259999999997,30,0.2857142857142857,299.4802000000001,4,0
LC-17050,2095.064,43,0.27222222222222225,86.77799999999998,5,0
LC-17140,2633.582,62,0.18421052631578946,231.12519999999995,9,1
LD-16855,5.304,3,0.2,0.4640999999999999,1,0
LD-17005,1961.934,25,0.028571428571428574,557.1714000000001,4,3
LE-16810,1469.4499999999998,32,0.2555555555555556,161.7649,6,0
LF-17185,3930.5089999999996,69,0.31875000000000003,-3583.977000000001,7,0
LH-16750,287.426,12,0.3666666666666667,12.627700000000017,3,0
LH-16900,2295.3320000000003,64,0.12666666666666665,526.0726999999999,9,1
LH-17020,318.239,34,0.4666666666666666,-242.73989999999998,4,0
LH-17155,1739.689,44,0.07894736842105263,316.52019999999993,9,1
LL-16840,2741.2039999999997,50,0.016666666666666666,560.0077999999999,6,3
LM-17065,1346.7740000000001,32,0.05714285714285715,-44.878,5,3
LO-17170,644.35,34,0.25555555555555554,150.17120000000003,5,0
LP-17080,756.606,39,0.1111111111111111,110.78129999999999,4,3
LP-17095,3653.399,52,0.18666666666666665,338.44539999999984,7,1
LR-16915,5142.892,64,0.175,535.4763999999998,6,1
LR-17035,1879.306,44,0.27499999999999997,-382.80790000000025,5,0
LS-16945,2845.2700000000004,51,0.3071428571428571,-318.7737000000002,6,0
LS-16975,2988.6740000000004,63,0.2818181818181818,262.6366999999999,9,1
LS-17200,1010.2560000000001,54,0.2,244.19699999999997,6,0
LS-17230,368.88,16,0.11666666666666665,39.195199999999986,3,3
LS-17245,1008.136,47,0.08333333333333333,348.3584,6,3
LT-16765,329.876,8,0.13333333333333333,59.036,3,3
LT-17110,2936.252,63,0.24642857142857144,320.9729999999999,8,1
LW-16825,2238.061,50,0.20666666666666667,32.576699999999896,5,0
LW-16990,3230.308,38,0.10909090909090911,662.8339,6,3
LW-17125,1259.0400000000002,15,0.0,192.63119999999995,3,3
LW-17215,5420.514,59,0.16666666666666666,837.2411000000002,7,1
MA-17560,4299.161,117,0.09411764705882353,1240.2266,11,1
MA-17995,2453.284,42,0.041666666666666664,280.7822,6,3
MB-17305,1548.702,63,0.1736842105263158,212.42499999999998,10,1
MB-18085,1428.2310000000002,39,0.2,117.80569999999996,7,0
MC-17275,2725.982,54,0.13076923076923078,461.0013999999998,8,1
MC-17425,4432.138,48,0.12,1802.3903,5,3
MC-17575,1303.893,40,0.29090909090909095,210.74929999999992,8,0
MC-17590,2426.0669999999996,47,0.17058823529411765,288.9841000000001,6,3
MC-17605,2258.192,60,0.2222222222222222,195.44859999999989,8,1
MC-17635,795.154,33,0.17500000000000002,-247.94350000000014,4,0
MC-17845,3805.714,45,0.09999999999999999,698.4173999999998,7,3
MC-18100,2218.98,73,0.26842105263157895,-64.16680000000008,10,1
MC-18130,1581.998,34,0.05454545454545456,121.75650000000007,5,3
MD-17350,3766.382,64,0.32941176470588235,-241.94999999999993,7,0
MD-17860,1204.9099999999999,45,0.2875,-4.040300000000046,5,0
ME-17320,10663.728000000001,82,0.13181818181818183,1859.4694999999997,10,2
ME-17725,1908.4532,46,0.2246153846153846,77.81280000000002,8,1
ME-18010,1256.9440000000002,15,0.16666666666666666,107.3604,4,3
MF-17665,937.0390000000001,36,0.1375,-341.5265000000002,5,3
MF-18250,1758.3000000000002,38,0.06666666666666667,456.8607999999999,5,3
MG-17650,3785.276,57,0.1285714285714286,341.8979999999999,7,1
MG-17680,2350.188,25,0.225,25.88859999999999,4,0
MG-17695,1342.2820000000002,23,0.2571428571428572,-398.7932000000001,3,0
MG-17875,1242.833,23,0.24285714285714285,-470.76840000000027,5,0
MG-17890,776.384,35,0.11923076923076924,171.73719999999994,9,3
MG-18145,3061.543,42,0.1875,-93.60300000000008,4,0
MG-18205,16.739000000000004,8,0.44999999999999996,-1.2453000000000018,1,0
MH-17290,2394.0249999999996,55,0.18846153846153849,28.761199999999977,6,0
MH-17440,400.016,25,0.07777777777777778,61.428599999999996,4,3
MH-17455,2456.1820000000002,45,0.16363636363636364,484.77329999999995,8,1
MH-17620,1252.8,19,0.2333333333333333,122.36120000000008,4,0
MH-17785,2203.7780000000002,42,0.07272727272727274,238.56140000000008,7,3
MH-18025,2984.948,31,0.13,476.9032000000001,5,3
MH-18115,5503.093,79,0.16818181818181818,170.97459999999995,9,1
MJ-17740,6320.746,50,0.21333333333333335,1054.5528999999997,7,1
MK-17905,2302.3680000000004,73,0.3,-405.35589999999996,8,1
MK-18160,1031.602,43,0.0818181818181818,227.83379999999994,4,3
MK-19560,225.69600000000003,48,0.4,-74.1416,7,0
ML-17395,2722.8430000000003,72,0.17250000000000001,684.9162,9,1
ML-17410,2921.5,51,0.16666666666666666,-76.17550000000003,6,3
ML-17755,2071.914,53,0.1076923076923077,409.5111999999998,7,3
ML-18040,742.082,18,0.25,138.71620000000004,3,0
ML-18265,162.23200000000003,7,0.06666666666666667,42.6648,2,3
MM-17260,1314.0230000000001,17,0.13333333333333333,178.40199999999987,4,3
MM-17920,3794.08,68,0.18125,82.12499999999994,11,1
MM-18055,2749.881,73,0.21052631578947367,-520.3443000000001,8,1
MM-18280,775.414,32,0.14166666666666666,58.8916,9,3
MN-17935,2477.946,36,0.26,290.82270000000005,6,0
MO-17500,922.4870000000001,15,0.22000000000000003,59.35769999999994,4,0
MO-17800,1687.027,49,0.16363636363636364,169.34369999999996,8,1
MO-17950,154.288,14,0.35000000000000003,-82.00740000000002,2,0
MP-17470,3206.132,77,0.12142857142857144,600.2872999999998,7,1
MP-17965,4198.826,74,0.23750000000000002,666.4857999999999,11,1
MP-18175,5087.92,78,0.15526315789473685,226.4529,9,1
MR-17545,639.178,29,0.20000000000000004,162.93629999999996,4,0
MS-17365,7443.6900000000005,105,0.16041666666666668,844.9354999999998,10,1
MS-17530,475.65599999999995,21,0.15714285714285717,84.02679999999997,4,3
MS-17710,1613.402,48,0.22,247.43479999999997,6,0
MS-17770,3144.678,73,0.09999999999999999,280.85839999999996,9,1
MS-17830,370.348,14,0.18,19.431200000000004,4,0
MS-17980,855.116,49,0.17272727272727273,55.22600000000002,6,3
MT-17815,2890.1389999999997,31,0.13,509.00680000000017,6,3
MT-18070,1319.4497999999999,44,0.24272727272727276,-23.676300000000023,4,0
MV-17485,1560.0500000000002,52,0.24000000000000002,189.02579999999995,9,1
MV-18190,1734.574,37,0.08636363636363636,273.8582,7,3
MW-18220,5341.900000000001,51,0.07857142857142858,1238.4219999999998,7,1
MW-18235,5253.876,13,0.06666666666666667,1665.5159999999998,2,3
MY-17380,2254.2850000000003,49,0.3076923076923077,319.12109999999996,7,0
MY-18295,4152.696,89,0.2438095238095238,-371.7111,11,1
MZ-17335,593.606,11,0.06666666666666667,85.01909999999998,4,3
MZ-17515,2564.906,39,0.27999999999999997,787.7503,6,0
NB-18580,273.87199999999996,7,0.1,24.788800000000002,2,3
NB-18655,1972.599,64,0.1735294117647059,117.64289999999988,9,1
NC-18340,2461.404,54,0.0411764705882353,580.3074999999999,5,3
NC-18415,2218.99,38,0.2642857142857143,-2204.8072,6,0
NC-18535,8241.739,64,0.13666666666666666,1314.7579999999996,7,2
NC-18625,1821.7420000000002,29,0.24444444444444446,-359.0210000000001,5,0
NC-19470,382.144,26,0.4666666666666666,-52.74200000000002,6,0
ND-18370,4326.139,63,0.21111111111111114,353.64549999999997,9,1
ND-18460,2893.455,36,0.0875,443.33679999999987,6,3
NF-18385,8322.826,52,0.25,-1695.9714000000004,7,1
NF-18475,377.162,13,0.25,85.92779999999999,4,0
NF-18595,7003.068,103,0.11000000000000001,1167.0986999999998,11,2
NG-18355,1869.58,45,0.08750000000000001,313.6334999999999,5,3
NG-18430,1395.938,41,0.1111111111111111,217.08929999999998,5,3
NH-18610,2673.29,52,0.05454545454545456,760.1665999999998,7,3
NK-18490,572.048,51,0.1272727272727273,121.2177,7,3
NL-18310,1418.0900000000001,44,0.06000000000000001,343.63809999999995,4,3
NM-18445,6459.344,44,0.042857142857142864,2751.6849,7,2
NM-18520,2161.979,60,0.26,788.9525,10,1
NP-18325,5529.62,77,0.05714285714285715,1208.8890000000001,6,1
NP-18670,3908.402,46,0.02,514.6001999999999,5,3
NP-18685,1228.698,23,0.1857142857142857,514.5016999999999,6,0
NP-18700,7903.1825,63,0.19615384615384618,631.2281999999999,7,1
NR-18550,2367.277,37,0.22307692307692306,-25.14880000000005,5,0
NS-18505,2575.863,52,0.20666666666666667,-12.303999999999991,4,0
NS-18640,2964.823,113,0.2153846153846154,-234.7714000000001,13,1
NW-18400,7234.014,78,0.21363636363636365,1023.1229999999999,7,1
NZ-18565,2488.3100000000004,77,0.175,402.4236,9,1
ON-18715,1567.52,58,0.16000000000000003,-5.889000000000095,9,1
OT-18730,3818.624,51,0.16,-925.1203000000003,5,0
PA-19060,729.4080000000001,27,0.18571428571428572,225.85879999999995,6,0
PB-18805,740.356,54,0.12000000000000002,229.2257,3,3
PB-19105,688.3240000000001,18,0.12000000000000002,218.15969999999996,4,3
PB-19150,1456.95,54,0.1272727272727273,280.66059999999993,8,1
PB-19210,132.738,10,0.1,21.897,2,3
PC-18745,1832.064,22,0.22000000000000003,272.68499999999983,4,0
PC-19000,1061.488,18,0.13333333333333333,-184.33640000000008,2,3
PF-19120,9062.864000000001,75,0.12105263157894738,-614.2943000000008,4,1
PF-19165,2770.0,34,0.05,196.87389999999985,6,3
PF-19225,2206.128,32,0.06000000000000001,591.3118000000001,5,3
PG-18820,3086.9069999999997,83,0.16923076923076924,137.46129999999994,13,1
PG-18895,1987.164,61,0.09411764705882353,334.51629999999994,9,1
PH-18790,729.6480000000001,6,0.2,47.887799999999984,1,0
PJ-18835,1220.0900000000001,46,0.07692307692307693,442.13550000000004,8,3
PJ-19015,1824.234,25,0.08,682.9979000000001,7,3
PK-18910,1441.1520000000005,14,0.3666666666666667,-798.7050000000003,2,0
PK-19075,8646.934000000001,107,0.07600000000000001,2038.2675999999997,12,2
PL-18925,239.48100000000002,29,0.25,-0.7526999999999973,5,0
PM-18940,1405.402,16,0.15,157.87679999999992,3,3
PM-19135,4115.662,36,0.1285714285714286,526.7537000000001,4,3
PN-18775,1467.152,47,0.12307692307692308,192.03959999999995,8,1
PO-18850,7473.828200000002,91,0.21,38.47569999999978,11,1
PO-18865,2493.214,54,0.04615384615384616,437.8533,7,3
PO-19180,4893.043,65,0.10555555555555557,1155.4331,9,1
PO-19195,1056.858,32,0.19,-49.700900000000026,5,0
PP-18955,7252.608,138,0.10882352941176471,1495.0853999999997,10,2
PR-18880,1840.178,43,0.11666666666666668,247.6225999999999,5,3
PS-18760,2181.4790000000003,75,0.22380952380952382,-134.44099999999995,6,1
PS-18970,1278.639,52,0.05384615384615384,198.50989999999996,8,3
PS-19045,6843.634,47,0.08461538461538462,1742.7296999999999,7,2
PT-19090,160.572,19,0.37142857142857144,-20.050800000000017,4,0
PV-18985,2876.0460000000003,52,0.08461538461538462,434.5284000000001,5,3
PW-19030,3454.916,48,0.038461538461538464,803.8168999999999,10,1
PW-19240,3922.415,39,0.1708333333333333,1290.354,7,1
QJ-19255,6108.338,61,0.12307692307692308,1203.6768,9,1
RA-19285,2617.906,58,0.1647058823529412,546.0881999999999,9,1
RA-19885,3832.3140000000003,53,0.04000000000000001,1292.8656,7,3
RA-19915,4793.543,75,0.27954545454545454,304.8672999999999,9,1
RA-19945,1686.9225000000001,27,0.31666666666666665,-445.6949999999999,5,0
RB-19330,1008.1959999999999,16,0.3166666666666667,-164.40619999999996,2,0
RB-19360,15117.339,71,0.09444444444444444,6976.095899999999,6,2
RB-19435,2663.0860000000002,66,0.1625,477.2398999999999,8,1
RB-19465,4715.465999999999,85,0.13478260869565217,640.5465999999999,12,1
RB-19570,528.546,35,0.16666666666666666,76.88789999999999,5,3
RB-19645,221.084,29,0.14285714285714285,72.67899999999999,5,3
RB-19705,2067.45,22,0.15714285714285717,243.07549999999986,4,3
RB-19795,5633.316,92,0.25,-461.7332000000001,8,1
RC-19825,966.409,29,0.11000000000000001,63.9914,6,3
RC-19960,885.752,44,0.17272727272727273,10.563299999999977,6,0
RD-19480,4272.93,60,0.10666666666666667,480.59399999999994,8,1
RD-19585,2912.8940000000002,73,0.03157894736842106,734.5158,10,1
RD-19660,2786.6320000000005,23,0.08,835.7719999999999,5,3
RD-19720,1419.737,78,0.1575,207.3304,10,1
RD-19810,1137.616,63,0.1875,318.4625,8,1
RD-19900,3133.924,85,0.05714285714285715,455.5291999999999,9,1
RD-19930,970.942,33,0.31,35.057400000000015,4,0
RE-19405,48.36,5,0.2,6.044999999999995,1,0
RE-19450,876.696,47,0.13333333333333333,209.2294,5,3
RF-19345,3309.15,67,0.13749999999999998,633.7072,8,1
RF-19735,2341.2960000000003,53,0.014285714285714287,711.6168,7,3
RF-19840,945.222,45,0.0818181818181818,280.0261,8,3
RH-19495,3621.376,38,0.1,563.7876999999999,5,3
RH-19510,6979.18,43,0.03333333333333333,1289.4534999999996,6,3
RH-19555,740.382,11,0.5333333333333333,0.3056999999999661,2,0
RH-19600,2085.74,43,0.10909090909090909,172.6260999999998,3,3
RK-19300,1460.192,29,0.07500000000000001,269.688,3,3
RL-19615,6234.91,101,0.21875,488.14839999999975,8,1
RM-19375,1453.474,29,0.044444444444444446,392.14989999999995,6,3
RM-19675,5979.096,39,0.045454545454545456,1902.5438,5,3
RM-19750,98.35,4,0.0,28.687899999999992,1,3
RO-19780,3815.478,48,0.2916666666666667,-1262.5715999999998,7,0
RP-19270,954.6451999999999,47,0.19333333333333336,59.53840000000002,4,0
RP-19390,5153.084000000001,88,0.14800000000000002,465.25030000000015,12,1
RP-19855,2170.716,61,0.13333333333333333,594.5867999999999,8,1
RR-19315,615.9319999999999,7,0.275,-73.83499999999995,2,0
RR-19525,3302.2619999999997,36,0.06000000000000001,721.6825999999999,6,3
RS-19420,3221.29,29,0.0,633.4514,5,3
RS-19765,4159.77,54,0.1142857142857143,1206.3851,8,1
RS-19870,22.328,10,0.06666666666666667,9.5838,2,3
RW-19540,7397.401,89,0.13478260869565217,1586.6272999999999,7,2
RW-19630,3279.746,53,0.1375,698.8324999999999,9,1
RW-19690,3495.646,61,0.07333333333333333,707.5502999999999,5,3
SA-20830,4767.3415,75,0.19285714285714284,610.1495999999997,10,1
SB-20170,1348.02,24,0.18571428571428572,157.66579999999993,3,0
SB-20185,6410.996,45,0.1416666666666667,885.4623999999995,6,1
SB-20290,8057.8910000000005,84,0.24117647058823527,-2082.7451000000005,7,1
SC-20020,3362.9636,62,0.21882352941176472,-317.05080000000004,5,0
SC-20050,4624.572,61,0.18666666666666665,1011.7442999999998,9,1
SC-20095,14142.334,87,0.06363636363636364,5757.4119,9,2
SC-20230,4371.9580000000005,49,0.10909090909090911,440.1409999999999,4,3
SC-20260,3756.513,71,0.16136363636363638,679.0074,12,1
SC-20305,3979.065,64,0.21666666666666667,229.16170000000002,7,1
SC-20380,5992.536,80,0.19,236.66149999999988,9,1
SC-20440,1874.998,44,0.27999999999999997,379.56109999999984,7,0
SC-20575,902.7280000000001,30,0.34285714285714286,100.22529999999995,5,0
SC-20680,1254.64,26,0.0,370.1578,6,3
SC-20695,2576.408,66,0.15714285714285717,611.8290999999999,10,1
SC-20725,5226.21,133,0.15000000000000002,1276.6513,11,1
SC-20770,4492.657,75,0.3047619047619048,-671.1873999999999,7,1
SC-20800,279.25600000000003,11,0.12000000000000002,51.8252,4,3
SC-20845,280.63200000000006,13,0.2,31.175699999999985,2,0
SD-20485,6121.114,82,0.10476190476190476,1985.1671999999999,9,2
SE-20110,12209.438,78,0.1105263157894737,2650.6768999999995,11,2
SF-20065,763.546,35,0.1,228.16229999999996,7,3
SF-20200,3422.786,74,0.12666666666666665,286.90460000000013,9,1
SF-20965,3336.5350000000003,66,0.27058823529411763,539.9352,9,1
SG-20080,3406.581,30,0.06818181818181818,570.4379999999999,3,3
SG-20470,1884.7980000000002,62,0.14999999999999997,-119.01049999999998,8,1
SG-20605,3124.8320000000003,49,0.09230769230769233,463.269,6,3
SG-20890,47.946,17,0.4,-3.7073000000000036,3,0
SH-19975,3406.8395,113,0.13620689655172413,558.4739999999999,13,1
SH-20395,2180.718,45,0.23333333333333334,-144.52290000000016,10,1
SH-20635,2096.3920000000003,16,0.2,260.62580000000014,2,0
SJ-20125,3949.656,104,0.23333333333333336,144.1189,12,1
SJ-20215,1341.036,35,0.37,-23.513700000000036,6,0
SJ-20500,1318.7759999999998,30,0.14285714285714285,68.09629999999987,5,3
SK-19990,883.409,19,0.22000000000000003,168.7933,3,0
SL-20155,3053.012,30,0.17777777777777778,527.9715,7,3
SM-20005,244.494,26,0.26666666666666666,-26.59269999999999,4,0
SM-20320,25043.05,50,0.24666666666666667,-1980.739300000002,5,2
SM-20905,1043.0410000000002,20,0.2833333333333333,-237.28850000000003,1,0
SM-20950,5695.79,103,0.13333333333333333,610.1142,14,1
SN-20560,1860.418,67,0.1733333333333333,-716.8565000000001,6,1
SN-20710,3127.9592,89,0.1168421052631579,481.7498999999999,7,1
SO-20335,2602.5755,52,0.1366666666666667,-81.08580000000005,6,3
SP-20545,1306.086,43,0.26,-118.77570000000009,6,0
SP-20620,5440.319,77,0.25,-270.42819999999966,9,1
SP-20650,1872.4360000000001,71,0.15333333333333335,268.47819999999996,9,1
SP-20860,4282.9400000000005,80,0.20833333333333334,566.7225999999998,10,1
SP-20920,3990.689,57,0.2714285714285714,14.69239999999985,6,0
SR-20425,3233.4810000000007,34,0.36666666666666664,-3333.914400000001,5,0
SR-20740,4345.886,50,0.03333333333333333,1990.4243999999999,8,1
SS-20140,1324.028,86,0.11428571428571428,332.34869999999995,8,1
SS-20410,3056.807,46,0.25833333333333336,-1010.9738000000004,6,0
SS-20515,613.4000000000001,36,0.0,199.93449999999996,3,3
SS-20590,418.49,17,0.0,135.5401,6,3
SS-20875,964.6360000000001,39,0.24000000000000002,-75.58600000000008,5,0
ST-20530,433.34000000000003,33,0.20000000000000004,84.44189999999998,7,0
SU-20665,2595.364,61,0.13333333333333333,763.4719,7,1
SV-20365,11470.95,109,0.15625,1199.4242,10,2
SV-20785,4105.305,91,0.184,485.0271999999998,9,1
SV-20815,1271.0900000000001,24,0.19999999999999998,199.65019999999987,4,0
SV-20935,1903.491,66,0.23076923076923078,106.89120000000001,8,1
SW-20245,1085.078,33,0.26,-19.606200000000005,7,0
SW-20275,1966.6499999999999,28,0.028571428571428574,332.87249999999995,6,3
SW-20350,1019.044,25,0.21666666666666667,95.83829999999998,3,0
SW-20455,2921.544,18,0.1111111111111111,793.6547999999999,7,3
SW-20755,758.6959999999999,27,0.1,68.24159999999995,2,3
SZ-20035,3625.329,69,0.22000000000000003,366.43029999999993,11,1
TA-21385,14595.62,36,0.08,4703.788299999999,4,2
TB-21055,1467.881,66,0.05555555555555555,390.2113,5,3
TB-21175,3589.296,36,0.09090909090909091,829.1635,4,3
TB-21190,816.1740000000001,23,0.025,179.00379999999996,4,3
TB-21250,1602.376,74,0.2473684210526316,260.61549999999994,7,1
TB-21280,2198.45,35,0.1,490.9566999999999,6,3
TB-21355,834.328,44,0.06153846153846154,268.967,5,3
TB-21400,9133.99,55,0.07058823529411766,2798.3689,7,2
TB-21520,4737.486000000001,85,0.265,-1603.0451,9,1
TB-21595,1387.559,29,0.2714285714285714,-136.40909999999997,5,0
TB-21625,2797.6679999999997,60,0.14,379.8819999999998,9,1
TC-20980,19052.217999999997,42,0.11666666666666668,8981.323899999998,5,2
TC-21145,1038.26,17,0.0,265.5332,1,3
TC-21295,4266.812,63,0.13125,606.3727000000001,8,1
TC-21475,1244.976,45,0.26363636363636367,119.10399999999997,9,0
TC-21535,742.558,28,0.11000000000000001,217.93300000000002,7,3
TD-20995,1434.548,67,0.24375000000000002,88.1897,9,1
TG-21310,3058.372,30,0.2111111111111111,682.1704,5,0
TG-21640,2074.661,50,0.13,365.7205000000001,4,3
TH-21100,2422.824,29,0.17142857142857146,-135.21250000000015,5,0
TH-21115,2942.772,29,0.23333333333333334,-252.5539,4,0
TH-21235,1022.201,40,0.2076923076923077,92.72899999999997,8,0
TH-21550,4234.0960000000005,44,0.06923076923076922,-571.9678000000001,7,3
TM-21010,2955.226,67,0.05263157894736842,573.3013,8,1
TM-21490,1094.6779999999999,12,0.05,292.521,3,3
TN-21040,3130.221,48,0.19999999999999998,-692.0451999999999,7,0
TP-21130,4454.056,55,0.0875,1129.1261,9,1
TP-21415,5329.0048,39,0.462,-1087.3898000000002,5,0
TP-21565,1936.6400000000003,48,0.24,139.2286999999999,4,0
TR-21325,675.942,22,0.028571428571428574,220.36439999999993,5,3
TS-21085,4.833000000000001,4,0.7,-3.3156,2,0
TS-21160,2163.6240000000003,60,0.22352941176470587,260.8744,6,0
TS-21205,5371.09,67,0.15789473684210525,862.8877000000001,7,1
TS-21340,974.782,51,0.2833333333333333,-184.97889999999995,5,0
TS-21370,11891.751,59,0.11666666666666667,2371.7144000000003,6,2
TS-21430,2054.14,31,0.15714285714285717,48.701699999999974,5,3
TS-21505,2243.274,54,0.19285714285714287,11.377899999999997,6,0
TS-21610,2820.424,44,0.3727272727272727,-294.6981000000002,7,0
TS-21655,3368.094,52,0.19285714285714287,220.91629999999995,5,0
TT-21070,4915.602,66,0.1142857142857143,751.9567,7,1
TT-21220,1427.044,55,0.21333333333333335,278.73709999999994,8,1
TT-21265,439.5,8,0.0,93.9162,3,3
TT-21460,5364.808,48,0.1285714285714286,1124.4998999999998,7,1
TW-21025,5278.826,57,0.10000000000000002,737.3904999999997,7,1
TZ-21580,2234.95,69,0.052941176470588235,349.4514999999999,8,1
VB-21745,2005.596,37,0.17,371.23979999999995,6,3
VD-21670,6442.254,71,0.07500000000000001,1617.7874000000002,6,2
VF-21715,847.944,35,0.06363636363636363,-96.27800000000005,5,3
VG-21790,846.01,32,0.07500000000000001,143.6268,6,3
VG-21805,427.372,16,0.10000000000000002,-52.333,5,3
VM-21685,2454.866,37,0.10000000000000002,513.5269,7,3
VM-21835,380.69,25,0.11249999999999999,116.6373,5,3
VP-21730,993.902,18,0.04,205.38879999999997,3,3
VP-21760,3360.526,65,0.17142857142857143,-1018.7768,7,1
VS-21820,1055.981,38,0.475,-262.80930000000006,4,0
VT-21700,1736.596,42,0.3333333333333333,-224.08890000000008,2,0
VW-21775,6134.0380000000005,77,0.1611111111111111,-874.6645000000001,10,1
WB-21850,6327.268,154,0.22926829268292684,692.3907999999997,13,1
XP-21865,2503.156,121,0.04411764705882353,675.9584,13,1
YC-21895,5454.35,31,0.07500000000000001,1305.6290000000001,5,3
YS-21880,6720.4439999999995,58,0.05000000000000001,1778.2922999999996,8,2
ZC-21910,8025.707,105,0.25483870967741934,-1032.1490000000008,13,1
ZD-21925,1493.9440000000002,32,0.1111111111111111,249.13069999999993,5,3
